title,city,added,offer_id,working_hours,type_of_contract,salary,number_of_views
Kelnera/kelnerkę do wyjątkowej restauracji Dwór Orzechówka/Fordońska,Bydgoszcz,15 lutego 2018,345994802,Pełny etat,Umowa o pracę,  ,7132
Kucharz/kucharka,Łowicz,15 lutego 2018,370141609,Niepełny etat,Inny,2 000  -  2 100 zł/mies.,44
Praca w Restauracji KFC Auchan Poczesna Częstochowa,Poczesna,15 lutego 2018,364150650,Pełny etat,Umowa o pracę,  ,1501
Kucharka Sk-wy,Skarszewy,15 lutego 2018,410454563,Pełny etat,Umowa o pracę,2 000  -  2 500 zł/mies.,418
"Dwór Złotopolska zatrudni kucharzy, kelnerów na stałe i na sezon letni",Emolinek,15 lutego 2018,409882081,Pełny etat,Umowa o pracę,  ,281
KFC Chojnice Brama Pomorza,Chojnice,15 lutego 2018,369512465,Pełny etat,Umowa o pracę,  ,7907
Sushi master/kucharz do restauracji w Raciborzu,Racibórz,15 lutego 2018,382046403,Pełny etat,Umowa o pracę,  ,601
"3,5 tys zł na rękę CIAOPIZZA szuka Kucharza/Pizzera(Kiełczów/PsiePole)",Wrocław,15 lutego 2018,413208089,Pełny etat,Umowa o pracę,  ,413
Bar GASTROSTREFA w Legionowa zatrudni Sprzedawcę,Legionowo,15 lutego 2018,415440553,Pełny etat,Umowa o pracę,  ,60
"Kucharz, Pizzeria Oregano",Szczecinek,15 lutego 2018,252609235,Pełny etat,Umowa o pracę,  ,2604
Zatrudnimy Berlin Doner Kebap Atrium Koszalin,Koszalin,15 lutego 2018,413960641,Pełny etat,Umowa o pracę,2 000  -  3 500 zł/mies.,520
Praca na zmywaku od ZARAZ!,Wrocław,15 lutego 2018,410628551,Dodatkowa / sezonowa,Umowa zlecenie,  ,1835
Kelner/ kelnerka w hotelach 4 i 5 * Wrocław,Wrocław,15 lutego 2018,410412479,Pełny etat,Umowa zlecenie,  ,573
Szefa kuchni zatrudnię,Warszawa,15 lutego 2018,415443053,Pełny etat,Umowa o pracę,  ,62
Kucharz w bistro Parafka,Sosnowiec,14 lutego 2018,415100007,Pełny etat,Umowa o pracę,2 400  -  2 800 zł/mies.,126
Kierownik żywienia,Karpacz,15 lutego 2018,415442847,Pełny etat,Umowa o pracę,3 300  -  3 400 zł/mies.,19
Zatrudnię pizzermana,Skarżysko-Kamienna,15 lutego 2018,389432027,Pełny etat,Umowa o pracę,  ,427
Kucharz w Gądkach,Gądki,15 lutego 2018,378390183,Pełny etat,Umowa o pracę,  ,4
Pracownicy obsługi klienta w Gądkach,Gądki,15 lutego 2018,247521015,Pełny etat,Umowa zlecenie,  ,2
Pomoc kuchenna w Ząbkach,Ząbki,15 lutego 2018,285165011,Pełny etat,Umowa zlecenie,  ,5
Pomoce kuchenne w Gądkach,Gądki,15 lutego 2018,331122980,Pełny etat,Umowa zlecenie,  ,6
Praca w Food Truck,Toruń,15 lutego 2018,412239897,Pełny etat,Umowa o pracę,  ,1356
Młodszy kucharz - Praca w samym centrum Warszawy,Warszawa,15 lutego 2018,293145943,Pełny etat,Umowa o pracę,  ,5
Pracownik do obsługi bufetu (ul. Wałbrzyska),Warszawa,15 lutego 2018,360260008,Pełny etat,Umowa zlecenie,  ,4
Piekarz - praca na zmianie nocnej,Wrocław,15 lutego 2018,415419165,Pełny etat,Umowa o pracę,  ,89
Praca KFC CARREFOUR Zakopianka,Kraków,15 lutego 2018,407817141,Pełny etat,Umowa o pracę,  ,511
Praca w food truck sezon 2018,Poznań,15 lutego 2018,415419873,Pełny etat,Umowa zlecenie,  ,124
Kucharz,Dakowy Mokre,15 lutego 2018,370535695,Pełny etat,Umowa o pracę,4 000  -  4 500 zł/mies.,567
Burgerownia na Żoliborzu zatrudni barmana/barmankę.,Warszawa,15 lutego 2018,415420751,Pełny etat,Umowa o pracę,  ,82
Pracownik produkcji sushi (praca w nocy),Warszawa,15 lutego 2018,388422033,Pełny etat,Umowa zlecenie,  ,119
Cukiernik na nocną zmianę do restauracji na Śródmieściu,Warszawa,15 lutego 2018,321163164,Pełny etat,Umowa o pracę,  ,31
Samodzielny Kucharz do restauracji w Centrum,Warszawa,15 lutego 2018,243430793,Pełny etat,Umowa o pracę,  ,32
Restauracja KFC Głębocka zatrudni pracowników kuchni,Warszawa,15 lutego 2018,396057233,Pełny etat,Umowa o pracę,  ,1157
Kucharz Restauracja North Fish,Koszalin,15 lutego 2018,415425445,Niepełny etat,Umowa zlecenie,  ,43
KOKU Sushi zatrudni Kelnerkę / Kelnera WAŁBRZYCH,Wałbrzych,15 lutego 2018,415426675,Pełny etat,Umowa zlecenie,2 000  -  2 500 zł/mies.,73
Kucharz/kucharka,Inowrocław,15 lutego 2018,329138376,Pełny etat,Umowa o pracę,  ,1923
Barmanka / Barman (praca nie sezonowa),Oława,15 lutego 2018,279320235,Pełny etat,Umowa o pracę,  ,6278
Kelner/Barista do francuskiej restauracji,Warszawa,15 lutego 2018,271288191,Pełny etat,Umowa zlecenie,  ,31
Cukiernik,Gniezno,15 lutego 2018,415420513,Pełny etat,Umowa o pracę,  ,66
2688 (brutto)!! Hostessy zatrudnią restauracje McDonald's Gdańsk/Sopot,Gdańsk,15 lutego 2018,335058632,Pełny etat,Umowa o pracę,  ,5546
Pomoc do kuchni,Łódź,15 lutego 2018,395772767,Pełny etat,Umowa o pracę,  ,1827
Praca na bufecie na Ruczaju,Kraków,15 lutego 2018,413002605,Niepełny etat,Umowa zlecenie,  ,592
Pizzer kucharz Camel Pizza od zaraz,Bydgoszcz,15 lutego 2018,76810325,Pełny etat,Umowa o pracę,  ,110
Zatrudnię dostawcę pizzy,Gdańsk,15 lutego 2018,405205759,Pełny etat,Umowa zlecenie,14  -  18 zł/godz.,388
Kelner kelnerka ThaiFastWok ul.Ratajczaka,Poznań,15 lutego 2018,415429693,Pełny etat,Umowa zlecenie,10  -  11 zł/godz.,52
Praca Burger King Aleja Krakowska: Pracownik Restauracji,Warszawa,15 lutego 2018,273400697,Pełny etat,Umowa o pracę,  ,7515
Kelnerka/Kelnar,Krotoszyn,15 lutego 2018,383198291,Pełny etat,Umowa o pracę,  ,1671
Gastronomia,Świdnica,15 lutego 2018,247468405,Pełny etat,Umowa o pracę,  ,7720
Kelnerki,Katowice,15 lutego 2018,301317486,Pełny etat,Umowa o pracę,  ,822
Kelner/Kelnerka/ Copernicus Toruń Hotel,Toruń,15 lutego 2018,353042000,Pełny etat,Umowa zlecenie,  ,5953
POMOCE KUCHENNE pilnie zatrudnimy,Katowice,15 lutego 2018,369190138,Pełny etat,Umowa o pracę,  ,1108
"Kucharz do restauracji w CH Manufaktura, poszukiwany",Łódź,15 lutego 2018,397743135,Pełny etat,Umowa o pracę,  ,856
Pomoc kuchenna,Zawiercie,15 lutego 2018,345523078,Pełny etat,Umowa zlecenie,  ,3453
Rondo Wiatraczna -zatrudnimy pomoc kuchenną 13-14 zł netto,Warszawa,15 lutego 2018,415406841,Pełny etat,Umowa o pracę,  ,232
Rondo Wiatraczna -zatrudnimy kasjerki do restauracji 12 zł netto,Warszawa,15 lutego 2018,410013605,Pełny etat,Umowa o pracę,  ,1051
Rondo Wiatraczna -zatrudnimy na zmywak 12 zł netto,Warszawa,15 lutego 2018,415407013,Pełny etat,Umowa o pracę,  ,218
KFC Galeria LESZNO zatrudni Pracowników restauracji,Leszno,15 lutego 2018,276114551,Pełny etat,Umowa o pracę,  ,2208
KFC Galeria Leszno zatrudni pracowników na weekendy,Leszno,15 lutego 2018,389573757,Niepełny etat,Umowa zlecenie,  ,1572
Zatrudnimy Kucharza - praca stała/dodatkowa.,Wrocław,15 lutego 2018,381659889,Pełny etat,Umowa zlecenie,  ,2489
Kucharz,Olsztyn,15 lutego 2018,415406597,Pełny etat,Umowa zlecenie,  ,77
Praca barmanka/kelnerka,Krynica Morska,15 lutego 2018,343134798,Pełny etat,Umowa o pracę,3 000  -  3 500 zł/mies.,77
Praca w restauracji KFC KORONA,Wrocław,15 lutego 2018,410517151,Niepełny etat,Umowa zlecenie,13  -  16 zł/godz.,342
Manager restauracji,Poznań,15 lutego 2018,412074623,Pełny etat,Umowa o pracę,  ,1423
Barmanka - Kelnerka,Maków Podhalański,15 lutego 2018,402646157,Pełny etat,Umowa o pracę,  ,636
Pomoc kuchenna od zaraz,Poznań,15 lutego 2018,252393063,Pełny etat,Umowa o pracę,  ,1074
Praca w restauracji McDonald's w Stargardzie,Stargard,15 lutego 2018,391847219,Pełny etat,Umowa o pracę,  ,1936
PRACA DLA WSZYSTKICH- Restauracja McDonald's,Szczecin,15 lutego 2018,263192417,Pełny etat,Umowa o pracę,  ,13946
Praca w restauracji KFC Aleja Bielany,Wrocław,15 lutego 2018,410448773,Niepełny etat,Umowa zlecenie,13  -  16 zł/godz.,128
Zatrudnię cukiernika do produkcji zdrowych deserów,Warszawa,15 lutego 2018,340574208,Pełny etat,Umowa o pracę,  ,48
Zatrudnię pomoc na kuchnię w firmie cateringowej,Warszawa,15 lutego 2018,247676521,Pełny etat,Umowa zlecenie,  ,109
Produkcja pączków - Pączkarnia Stolica Pączków,Warszawa,15 lutego 2018,391887503,Niepełny etat,Umowa zlecenie,14  -  15 zł/godz.,1329
"Pizzer, pizzaiolo na caly etat",Książenice,15 lutego 2018,338715320,Pełny etat,Umowa o pracę,  ,1445
Cafe Bar Platan Park Kasprowicza Szczecin,Szczecin,15 lutego 2018,332566060,Pełny etat,Inny,  ,1401
Osoby do obsługi klientów (na weekendy ) - ul. ODKRYTA,Warszawa,15 lutego 2018,397213749,Niepełny etat,Umowa zlecenie,  ,2161
Kierowca do rozwożenia zamówień,Poznań,15 lutego 2018,410187485,Pełny etat,Umowa zlecenie,15  -  17 zł/godz.,559
Praca na kuchni od Poniedziałku-Piątku,Łódź,14 lutego 2018,415053975,Pełny etat,Inny,14  -  16 zł/godz.,791
Pracownik obsługi klienta (WOLA),Warszawa,15 lutego 2018,340645404,Pełny etat,Umowa zlecenie,  ,33
Pracownik kantyny,Wrocław,15 lutego 2018,415413431,Pełny etat,Umowa o pracę,  ,148
Kierowcę zatrudnię,Piła,14 lutego 2018,415382893,Pełny etat,Umowa zlecenie,13  -  15 zł/godz.,190
Kawiarnia Anima Cafe zatrudni pracowników,Gdańsk,14 lutego 2018,415382755,Pełny etat,Umowa zlecenie,  ,124
Kucharka/pomoc kuchenna,Toruń,14 lutego 2018,411058475,Pełny etat,Umowa o pracę,  ,2878
Poszukujemy KUCHARZA,Poznań,14 lutego 2018,409965335,Pełny etat,Umowa o pracę,  ,1569
"Zatrudnimy cukiernika, praca Skoczów",Skoczów,14 lutego 2018,415389715,Pełny etat,Umowa o pracę,  ,64
Pomocnik cukiernika,Kosakowo,14 lutego 2018,415389187,Niepełny etat,Umowa zlecenie,  ,46
Zatrudnimy sprzedawce. Smak Bar Kebab Łochów.,Łochów,14 lutego 2018,413266885,Pełny etat,Umowa o pracę,  ,692
Barman / Barmanka,Piotrków Trybunalski,14 lutego 2018,415382211,Niepełny etat,Umowa zlecenie,  ,102
Zatrudnię kelnerkę kelnera.,Myszków,14 lutego 2018,400835981,Pełny etat,Umowa o pracę,  ,1071
Zatrudnię bufetową - kuchnia polska,Kraków,14 lutego 2018,415390317,Niepełny etat,Umowa o pracę,  ,114
"Pizzaiolo-Pizzerman ""Kilo Mąki""",Kielce,14 lutego 2018,309458180,Pełny etat,Umowa o pracę,  ,7567
Pomoc kucharza zatrudnię,Warszawa,14 lutego 2018,413393915,Pełny etat,Umowa o pracę,  ,622
Praca w nowej Kawiarni na rynku!,Krotoszyn,14 lutego 2018,377980913,Pełny etat,Umowa zlecenie,  ,1452
"Praca na weekendy, poszukiwani studenci do kawiarni Orsola",Szczecin,14 lutego 2018,212516315,Niepełny etat,Umowa zlecenie,  ,14376
Zatrudnimy kelnerki do pracy w Lagunie.,Kędzierzyn-Koźle,14 lutego 2018,228895573,Pełny etat,Umowa o pracę,  ,2533
Kelnerka,Siedlce,14 lutego 2018,267075459,Dodatkowa / sezonowa,Umowa zlecenie,  ,16580
Praca w Chimney Cake Bakery w Krakowie!,Kraków,15 lutego 2018,308748072,Dodatkowa / sezonowa,Umowa zlecenie,13  -  15 zł/mies.,8476
Zdolny kucharz,Gdańsk,15 lutego 2018,382061127,Pełny etat,Umowa o pracę,  ,1614
Praca na kuchni w centrum Ostrowa Wlkp.,Ostrów Wielkopolski,15 lutego 2018,415397935,Niepełny etat,Umowa zlecenie,  ,151
Szef - Barista/Barman - pilnie poszukiwany,Wrocław,14 lutego 2018,414683851,Pełny etat,Umowa o pracę,3 000  -  3 500 zł/mies.,342
Sympatyczny kelner,Gdańsk,15 lutego 2018,405765421,Pełny etat,Umowa zlecenie,  ,510
Zatrudnię pomoc kuchenną centrum Gliwic,Gliwice,15 lutego 2018,409457705,Pełny etat,Umowa o pracę,2 300  -  3 500 zł/mies.,1231
Kelnerka/kelner,Piła,14 lutego 2018,415385519,Pełny etat,Umowa zlecenie,14  -  15 zł/godz.,103
"Pracownik Restauracji KFC - Warszawa Galaxy , al. Solidarności 82",Warszawa,15 lutego 2018,267045979,Pełny etat,Umowa o pracę,2 150  -  2 450 zł/mies.,813
Zatrudnie kucharkę,Gliwice,15 lutego 2018,415400411,Pełny etat,Umowa o pracę,3 000  -  3 500 zł/mies.,50
Restauracja Mykonos zatrudni kucharza z doświadczeniem,Poznań,15 lutego 2018,138514301,Pełny etat,Umowa o pracę,  ,4097
Obsługa bistro baru - obiady domowe na oś. Słonecznym,Szczecin,15 lutego 2018,414718009,Pełny etat,Umowa o pracę,13  -  14 zł/godz.,221
Kelnerka / Kelner praca stała pon.-piątek- Tczew- chętnie Studenci,Tczew,15 lutego 2018,415400137,Pełny etat,Umowa zlecenie,  ,68
Kierownik Restauracji North Fish Manufaktura,Łódź,13 lutego 2018,414898229,Pełny etat,Umowa o pracę,  ,111
Praca Puławy sprzedaż i wypiekanie ciastek,Puławy,14 lutego 2018,376884251,Niepełny etat,Umowa o pracę,  ,2386
Poszukiwani kucharze do Restauracji w Szczecinie,Szczecin,14 lutego 2018,372049313,Pełny etat,Umowa o pracę,  ,1890
Kucharz/kucharka,Ostróda,14 lutego 2018,409511089,Pełny etat,Umowa zlecenie,  ,450
Zatrudnię kucharza i pomoc kuchenną,Wrocław,14 lutego 2018,415342205,Pełny etat,Umowa o pracę,  ,191
Praca w Burger King Łódź Manufaktura,Łódź,14 lutego 2018,257515445,Niepełny etat,Umowa o pracę,  ,15311
Kierownik Kawiarni / Barista,Bydgoszcz,14 lutego 2018,415343899,Pełny etat,Umowa o pracę,  ,118
Praca weekendowa,Łódź,14 lutego 2018,386134845,Niepełny etat,Inny,  ,8122
Zatrudnię osobę do robienia Kebabów,Chrzanów,14 lutego 2018,415348651,Pełny etat,Umowa o pracę,2 100  -  3 000 zł/mies.,137
Zatrudnię osobę do Kebaba,Mysłowice,14 lutego 2018,415350577,Pełny etat,Umowa o pracę,2 100  -  3 000 zł/mies.,111
Pomoc kuchenna do przyuczenia do świetnej restauracji w Chorzowie,Chorzów,14 lutego 2018,385852617,Pełny etat,Umowa o pracę,  ,2938
Praca w KFC Statoil DT,Białystok,14 lutego 2018,339645906,Niepełny etat,Umowa zlecenie,  ,2897
Kucharzy z zakwaterowaniem,Łódź,14 lutego 2018,415353277,Pełny etat,Inny,  ,139
Praca Radom sprzedaż i wypiekanie ciastek od zaraz,Radom,14 lutego 2018,376401105,Niepełny etat,Umowa zlecenie,  ,3718
Pizzeria w Zielonkach zatrudni Pizzera,Zielonki,14 lutego 2018,415358237,Pełny etat,Umowa zlecenie,2 500  -  4 000 zł/mies.,47
Restauracja Stara Komenda przyjmie kelnerkę/kelnera,Szczecin,14 lutego 2018,347170132,Dodatkowa / sezonowa,Umowa zlecenie,  ,5584
Praca w Gastronomii,Gliwice,14 lutego 2018,414246551,Pełny etat,Umowa o pracę,  ,536
Studentkę Studenta do baru gastronomicznego Bydgoszcz Fordon,Bydgoszcz,14 lutego 2018,407736559,Niepełny etat,Umowa zlecenie,11  -  13 zł/godz.,1495
Praca w Kebabie,Będzin,14 lutego 2018,355481070,Pełny etat,Umowa o pracę,  ,1973
Praca szuka pomocy kuchennej,Ciechocinek,14 lutego 2018,415369145,Pełny etat,Umowa o pracę,  ,96
Praca w kręgielni,Myślenice,14 lutego 2018,415369899,Pełny etat,Umowa o pracę,  ,140
"Pracownik dystrybucji, Szczecin ul. Arkońska",Szczecin,14 lutego 2018,325368266,Pełny etat,Umowa zlecenie,  ,4561
POMOC KUCHENNA do Pizzerii Sandra,Ostróda,14 lutego 2018,415370819,Pełny etat,Umowa o pracę,1 600  -  2 600 zł/mies.,71
PRACA kelnerka/kelner Zielona Oliwka Restauracja,Wrocław,14 lutego 2018,375991607,Pełny etat,Umowa o pracę,  ,3107
Kelner/Kelnerka Pizza Hut Promenada,Warszawa,14 lutego 2018,327374000,Pełny etat,Umowa o pracę,13  -  14 zł/godz.,242
Kucharz/ Pracownik Kuchni od 15 PLN/godz.- Pizza Hut Promenada,Warszawa,14 lutego 2018,315535836,Pełny etat,Umowa o pracę,  ,282
Pomoc Kuchenną - Osobę z Orzeczeniem o Niepełnosprawności Zatrudnię,Łeba,14 lutego 2018,415151335,Pełny etat,Umowa o pracę,  ,38
Hotton Hotel zatrudni studentów/uczniów na stanowisko kelner/barman,Gdynia,14 lutego 2018,415202955,Dodatkowa / sezonowa,Umowa zlecenie,  ,119
Zatrudnię pomoc kuchenną na etat,Nowy Sącz,14 lutego 2018,405331207,Pełny etat,Umowa o pracę,  ,4687
Kelner,Kołobrzeg,14 lutego 2018,413189739,Pełny etat,Umowa o pracę,  ,877
Zatrudnię pomoc kuchenna KARWIA sezon maj-wrzesień 2018,Karwia,14 lutego 2018,404717013,Pełny etat,Umowa zlecenie,2 500  -  5 000 zł/mies.,716
Praca w kuchni wiązowna,Wiązowna,14 lutego 2018,415313985,Pełny etat,Umowa o pracę,  ,109
Praca na stanowisku pomoc pizzermana,Olsztyn,14 lutego 2018,292267731,Dodatkowa / sezonowa,Umowa o pracę,  ,4028
Pomoc kuchenna/kucharz w firmie cateringowej,Szczecin,14 lutego 2018,415304191,Pełny etat,Umowa o pracę,2 300  -  3 000 zł/mies.,158
"Zatrudnimy dziewczynę do pizzerii, PREMIE, NAPIWKI, SUPER ATMOSFERA",Warszawa,14 lutego 2018,411168435,Pełny etat,Umowa zlecenie,14  -  16 zł/godz.,638
Praca w pizzeri Toscana,Myślenice,14 lutego 2018,356614222,Pełny etat,Umowa o pracę,  ,3137
PRACA. Poszukujemy nowej baristki do naszego zespołu w Cafe Peron,Warszawa,14 lutego 2018,289175029,Pełny etat,Umowa o pracę,  ,9312
Pizzeria 00 zatrudni do pracy kelnerkę!,Kraków,14 lutego 2018,414568505,Niepełny etat,Umowa zlecenie,  ,374
Pomoc kuchenna,Olsztyn,14 lutego 2018,133216059,Pełny etat,Umowa zlecenie,  ,22344
Choco Cafe zatrudni baristki(-y)/barmanki(-na),Kraków,14 lutego 2018,312218360,Niepełny etat,Umowa zlecenie,14  -  15 zł/mies.,4852
Kelner/ka Burgerownia Grill Way Bar,Wyszków,14 lutego 2018,376945355,Pełny etat,Umowa o pracę,  ,2301
Restauracja przy Kompleksie Podziemne Miasto Osówka Zatrudni Kelnerki,Głuszyca,14 lutego 2018,414638395,Pełny etat,Umowa o pracę,  ,62
Kelner - Kierownik Sali,Kołobrzeg,14 lutego 2018,413193015,Pełny etat,Umowa o pracę,  ,738
"POMOC KUCHENNA Bytom - (wynagrodzenie 1,900 - 2,100 NA RĘKĘ)",Bytom,14 lutego 2018,329976566,Pełny etat,Umowa o pracę,  ,718
DA GRASSO zatrudni KUCHARZA osobę do robienia PIZZY,Świdnik,14 lutego 2018,406285839,Pełny etat,Inny,2 000  -  3 000 zł/mies.,43
Subway Dworzec Centralny-praca nie tylko dla STUDENTA,Warszawa,14 lutego 2018,375176927,Pełny etat,Umowa zlecenie,15  -  20 zł/godz.,7516
KUCHARZ na etat 3.000,Warszawa,14 lutego 2018,410103397,Pełny etat,Umowa o pracę,  ,843
Kucharz Katowice restauracja z tradycją,Katowice,14 lutego 2018,381736935,Pełny etat,Umowa o pracę,  ,730
"Mlode panie do pomocy kuchni do nalesnikow ,tart, salatek ,kanapek",Warszawa,14 lutego 2018,415336459,Niepełny etat,Umowa zlecenie,17  -  18 zł/godz.,236
Super kasjerko- kelnerki na wekendy i w tygodniu.,Poznań,14 lutego 2018,291425147,Niepełny etat,Umowa zlecenie,  ,2643
"Barman,barmanka",Toruń,14 lutego 2018,415336763,Pełny etat,Umowa zlecenie,  ,178
Barmanki Pub AQQ,Olsztyn,14 lutego 2018,404494771,Dodatkowa / sezonowa,Umowa zlecenie,  ,1585
Szukamy baristów! Jesteś miłośnikiem kawy i cenisz stylowe wnętrza ?!,Bydgoszcz,14 lutego 2018,415339547,Pełny etat,Umowa zlecenie,  ,128
Sprzedawca- kelnerka-obsługa klienta,Słupsk,14 lutego 2018,322431446,Pełny etat,Umowa o pracę,  ,1267
Kucharz - praca stała,Giżycko,14 lutego 2018,341749984,Pełny etat,Umowa o pracę,2 000  -  3 500 zł/mies.,82
"Kelner, Kelnerka Restauracja Pensjonat",Świnoujście,14 lutego 2018,407695417,Pełny etat,Umowa o pracę,  ,496
"Praca dla kucharza, rynek Wrocław",Wrocław,14 lutego 2018,415278717,Pełny etat,Umowa zlecenie,  ,89
Pracownik restauracji McDonald's Szczecin,Szczecin,14 lutego 2018,87559053,Niepełny etat,Umowa o pracę,2 200  -  2 400 zł/mies.,2797
Panią na zmywak - tylko naczynia stołowe,Kraków,14 lutego 2018,332815552,Pełny etat,Inny,  ,4047
Osoba do pakowania jedzenia catering dietetyczny,Poznań,14 lutego 2018,375748081,Pełny etat,Inny,2 000  -  3 000 zł/mies.,8562
Praca Jarocin! Pizzerman/Kucharz! Wysokie zarobki!,Jarocin,14 lutego 2018,410198797,Pełny etat,Umowa o pracę,2 500  -  3 500 zł/mies.,1014
Hostessa,Szczecin,14 lutego 2018,397191925,Niepełny etat,Umowa o pracę,2 200  -  2 400 zł/godz.,3292
Praca - kucharz/szef kuchni/zastępcja szefa kuchni,Poznań,14 lutego 2018,183730037,Pełny etat,Umowa o pracę,  ,12739
Kelnerka / obsługa klienta,Pszczyna,14 lutego 2018,413789843,Pełny etat,Umowa o pracę,  ,285
Panie do stołówki - domowe obiady,Radom,27 stycznia 2018,375181779,Pełny etat,Umowa o pracę,  ,12048
Sprzedawca frytek Belgijskich,Łódź,14 lutego 2018,365245746,Pełny etat,Umowa zlecenie,13  -  15 zł/godz.,3123
Bistro Food Factory - osoba do obsługi kasy fiskalnej.,Wrocław,14 lutego 2018,413142487,Pełny etat,Umowa o pracę,  ,599
Pizzerman grunwald,Poznań,14 lutego 2018,414516431,Pełny etat,Umowa o pracę,  ,209
Pizza Dominium zatrudni pracownika restauracji,Białystok,14 lutego 2018,379342493,Pełny etat,Umowa zlecenie,  ,559
Pub BlackBoard - barmanka/barman,Wrocław,14 lutego 2018,413146817,Pełny etat,Umowa o pracę,  ,1003
Poszukujemy pracownika w SKY TOWER,Wrocław,14 lutego 2018,333169320,Niepełny etat,Umowa zlecenie,  ,599
Sprzedawca frytek Belgijskich,Łódź,14 lutego 2018,359692978,Pełny etat,Umowa zlecenie,13  -  15 zł/godz.,2743
KFC MIC&MAG Al.Niepodległości 13 Pracownik Kuchni/Pracownik Obsługi,Szczecin,14 lutego 2018,315962844,Niepełny etat,Umowa o pracę,13  -  14 zł/godz.,4922
Pomoc kuchni,Łódź,14 lutego 2018,404763631,Pełny etat,Umowa o pracę,  ,1364
Gastronomia,Kielce,14 lutego 2018,415289029,Pełny etat,Umowa zlecenie,  ,231
Pracownik restauracji Forni Rossi Neapolitan Pizzeria & Restaurant,Poznań,14 lutego 2018,409572761,Pełny etat,Umowa o pracę,  ,485
Poszukujemy kelnerki/kelnera do restauracji,Łódź,14 lutego 2018,411314143,Niepełny etat,Umowa zlecenie,  ,1080
"Praca Zastępca Szefa Kuchni - pełen etat, umowa o pracę",Tarnowo Podgórne,14 lutego 2018,415289981,Pełny etat,Umowa o pracę,3 000  -  5 000 zł/mies.,84
Praca w gastronomii dodatkowa lub weekend,Chodzież,14 lutego 2018,260379101,Praktyka / staż,Inny,  ,104
Zatrudnię Kucharza w Kielcach,Kielce,14 lutego 2018,415258127,Pełny etat,Umowa o pracę,  ,131
Barman do restauracji Mąka i Woda / śródmieście,Warszawa,14 lutego 2018,415259435,Pełny etat,Umowa zlecenie,  ,185
"HALO, HALOOO... Szukamy kelnerek!",Warszawa,14 lutego 2018,359995904,Pełny etat,Umowa o pracę,11  -  15 zł/godz.,170
